::1 - - [16/Oct/2024:16:03:18 +0000] "GET /api/bills/getAll HTTP/1.1" 500 81 "-" "PostmanRuntime/7.42.0"
::1 - - [16/Oct/2024:16:18:06 +0000] "GET /api/bills/getAll HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:18:06 +0000] "GET /api/bills/getPackage/6651b4e8f806d5d41420c90e HTTP/1.1" 404 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:18:06 +0000] "GET /api/bills/getPackage/6651b62ecf71dd5e0416b2fd HTTP/1.1" 404 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:18:06 +0000] "GET /api/bills/getPackage/6651b685cf71dd5e0416b2ff HTTP/1.1" 404 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:18:06 +0000] "GET /api/bills/getPackage/6651b4e8f806d5d41420c90e HTTP/1.1" 404 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:18:06 +0000] "GET /api/bills/getPackage/6651b62ecf71dd5e0416b2fd HTTP/1.1" 404 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:18:06 +0000] "GET /api/bills/getPackage/6651b685cf71dd5e0416b2ff HTTP/1.1" 404 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:18:07 +0000] "GET /api/bills/getAll HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:18:07 +0000] "GET /api/bills/getPackage/6651b4e8f806d5d41420c90e HTTP/1.1" 404 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:18:07 +0000] "GET /api/bills/getPackage/6651b62ecf71dd5e0416b2fd HTTP/1.1" 404 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:18:07 +0000] "GET /api/bills/getPackage/6651b685cf71dd5e0416b2ff HTTP/1.1" 404 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:18:55 +0000] "GET /api/bills/getAll HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:18:56 +0000] "GET /api/bills/getAll HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:18:56 +0000] "GET /api/bills/getPackage/6651b685cf71dd5e0416b2ff HTTP/1.1" 200 262 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:18:56 +0000] "GET /api/bills/getPackage/6651b62ecf71dd5e0416b2fd HTTP/1.1" 200 265 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:18:56 +0000] "GET /api/bills/getPackage/6651b685cf71dd5e0416b2ff HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:18:56 +0000] "GET /api/bills/getPackage/6651b62ecf71dd5e0416b2fd HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:18:56 +0000] "GET /api/bills/getPackage/6651b62ecf71dd5e0416b2fd HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:18:56 +0000] "GET /api/bills/getPackage/6651b4e8f806d5d41420c90e HTTP/1.1" 200 243 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:18:57 +0000] "GET /api/bills/getPackage/6651b4e8f806d5d41420c90e HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:18:57 +0000] "GET /api/bills/getPackage/6651b4e8f806d5d41420c90e HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:18:57 +0000] "GET /api/bills/getPackage/6651b685cf71dd5e0416b2ff HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:19:03 +0000] "GET /api/bills/getPackage/6651b62ecf71dd5e0416b2fd HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:19:03 +0000] "GET /api/bills/getPackage/6651b4e8f806d5d41420c90e HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:19:03 +0000] "GET /api/bills/getPackage/6651b685cf71dd5e0416b2ff HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:19:03 +0000] "GET /api/bills/getPackage/6651b62ecf71dd5e0416b2fd HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:19:03 +0000] "GET /api/bills/getPackage/6651b4e8f806d5d41420c90e HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:19:03 +0000] "GET /api/bills/getPackage/6651b685cf71dd5e0416b2ff HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:47:34 +0000] "GET /api/bills/getPackage/6651b4e8f806d5d41420c90e HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:47:35 +0000] "GET /api/bills/getPackage/6651b62ecf71dd5e0416b2fd HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:47:35 +0000] "GET /api/bills/getPackage/6651b685cf71dd5e0416b2ff HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:16:49:49 +0000] "GET /api/bills/payment HTTP/1.1" 404 34 "-" "PostmanRuntime/7.42.0"
::1 - - [16/Oct/2024:16:49:56 +0000] "POST /api/bills/payment HTTP/1.1" 400 51 "-" "PostmanRuntime/7.42.0"
::1 - - [16/Oct/2024:16:50:32 +0000] "POST /api/bills/payment HTTP/1.1" 400 51 "-" "PostmanRuntime/7.42.0"
::1 - - [16/Oct/2024:16:50:57 +0000] "POST /api/bills/payment HTTP/1.1" 400 51 "-" "PostmanRuntime/7.42.0"
::1 - - [16/Oct/2024:16:51:14 +0000] "POST /api/bills/payment HTTP/1.1" 400 51 "-" "PostmanRuntime/7.42.0"
::1 - - [16/Oct/2024:16:51:33 +0000] "POST /api/bills/payment HTTP/1.1" 400 51 "-" "PostmanRuntime/7.42.0"
::1 - - [16/Oct/2024:16:53:49 +0000] "POST /api/bills/payment HTTP/1.1" 201 417 "-" "PostmanRuntime/7.42.0"
::1 - - [16/Oct/2024:17:42:46 +0000] "GET /api/bills/getPackage/6651b4e8f806d5d41420c90e HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:42:47 +0000] "GET /api/bills/getPackage/6651b685cf71dd5e0416b2ff HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:42:47 +0000] "GET /api/bills/getPackage/6651b62ecf71dd5e0416b2fd HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:42:49 +0000] "GET /api/bills/getPackage/6651b62ecf71dd5e0416b2fd HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:42:49 +0000] "GET /api/bills/getPackage/6651b4e8f806d5d41420c90e HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:42:49 +0000] "GET /api/bills/getPackage/6651b685cf71dd5e0416b2ff HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:42:51 +0000] "GET /api/bills/getPackage/6651b4e8f806d5d41420c90e HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:42:51 +0000] "GET /api/bills/getPackage/6651b62ecf71dd5e0416b2fd HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:42:51 +0000] "GET /api/bills/getPackage/6651b685cf71dd5e0416b2ff HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:04 +0000] "GET /api/bills/getPackage/6651b4e8f806d5d41420c90e HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:04 +0000] "GET /api/bills/getPackage/6651b62ecf71dd5e0416b2fd HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:04 +0000] "GET /api/bills/getPackage/6651b685cf71dd5e0416b2ff HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:04 +0000] "POST /api/bills/payment HTTP/1.1" 400 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:04 +0000] "POST /api/bills/payment HTTP/1.1" 400 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:04 +0000] "POST /api/bills/payment HTTP/1.1" 400 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:04 +0000] "POST /api/bills/payment HTTP/1.1" 400 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:05 +0000] "POST /api/bills/payment HTTP/1.1" 400 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:05 +0000] "POST /api/bills/payment HTTP/1.1" 400 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:14 +0000] "GET /api/bills/getPackage/6651b4e8f806d5d41420c90e HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:14 +0000] "GET /api/bills/getPackage/6651b62ecf71dd5e0416b2fd HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:14 +0000] "GET /api/bills/getPackage/6651b685cf71dd5e0416b2ff HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:14 +0000] "POST /api/bills/payment HTTP/1.1" 400 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:14 +0000] "POST /api/bills/payment HTTP/1.1" 400 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:14 +0000] "POST /api/bills/payment HTTP/1.1" 400 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:14 +0000] "POST /api/bills/payment HTTP/1.1" 400 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:14 +0000] "POST /api/bills/payment HTTP/1.1" 400 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:15 +0000] "POST /api/bills/payment HTTP/1.1" 400 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:16 +0000] "GET /api/bills/getPackage/6651b4e8f806d5d41420c90e HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:16 +0000] "GET /api/bills/getPackage/6651b62ecf71dd5e0416b2fd HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:16 +0000] "GET /api/bills/getPackage/6651b685cf71dd5e0416b2ff HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:17 +0000] "POST /api/bills/payment HTTP/1.1" 201 417 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:17 +0000] "POST /api/bills/payment HTTP/1.1" 201 417 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:17 +0000] "POST /api/bills/payment HTTP/1.1" 201 417 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:17 +0000] "POST /api/bills/payment HTTP/1.1" 201 417 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:17 +0000] "POST /api/bills/payment HTTP/1.1" 201 417 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:17 +0000] "POST /api/bills/payment HTTP/1.1" 201 417 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:33 +0000] "GET /api/bills/getPackage/6651b4e8f806d5d41420c90e HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:33 +0000] "GET /api/bills/getPackage/6651b685cf71dd5e0416b2ff HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:33 +0000] "GET /api/bills/getPackage/6651b62ecf71dd5e0416b2fd HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:34 +0000] "POST /api/bills/payment HTTP/1.1" 201 417 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:34 +0000] "POST /api/bills/payment HTTP/1.1" 201 417 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:34 +0000] "POST /api/bills/payment HTTP/1.1" 201 417 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:34 +0000] "POST /api/bills/payment HTTP/1.1" 201 417 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:35 +0000] "POST /api/bills/payment HTTP/1.1" 201 417 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [16/Oct/2024:17:43:35 +0000] "POST /api/bills/payment HTTP/1.1" 201 417 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
