::1 - - [12/Oct/2024:15:15:32 +0000] "GET / HTTP/1.1" 200 48 "-" "PostmanRuntime/7.42.0"
::1 - - [14/Oct/2024:11:09:50 +0000] "POST /service1/api/auth/login HTTP/1.1" 200 725 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:12:00 +0000] "POST /service1/api/auth/register HTTP/1.1" 500 110 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:19:09 +0000] "POST /service1/api/auth/register HTTP/1.1" 201 154 "-" "PostmanRuntime/7.42.0"
::1 - - [14/Oct/2024:11:25:55 +0000] "POST /service1/api/auth/register HTTP/1.1" 504 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:25:55 +0000] "POST /service1/api/auth/register HTTP/1.1" 504 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:25:55 +0000] "POST /service1/api/auth/register HTTP/1.1" 504 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:25:55 +0000] "POST /service1/api/auth/register HTTP/1.1" 504 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:25:55 +0000] "POST /service1/api/auth/register HTTP/1.1" 504 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:25:55 +0000] "POST /service1/api/auth/register HTTP/1.1" 504 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:26:30 +0000] "POST /service1/api/auth/register HTTP/1.1" 500 110 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:27:11 +0000] "POST /service1/api/auth/register HTTP/1.1" 201 152 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:28:28 +0000] "POST /service1/api/auth/register HTTP/1.1" 201 154 "-" "PostmanRuntime/7.42.0"
::1 - - [14/Oct/2024:11:28:29 +0000] "POST /service1/api/auth/register HTTP/1.1" 400 53 "-" "PostmanRuntime/7.42.0"
::1 - - [14/Oct/2024:11:29:04 +0000] "POST /service1/api/auth/register HTTP/1.1" 500 110 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:30:30 +0000] "POST /service1/api/auth/register HTTP/1.1" 400 53 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:30:58 +0000] "POST /service1/api/auth/register HTTP/1.1" 500 1397 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:31:10 +0000] "POST /service1/api/auth/register HTTP/1.1" 400 53 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:32:15 +0000] "POST /service1/api/auth/register HTTP/1.1" 201 152 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:34:37 +0000] "POST /service1/api/auth/register HTTP/1.1" 500 110 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:35:56 +0000] "POST /service1/api/auth/register HTTP/1.1" 500 1397 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:38:04 +0000] "POST /service1/api/auth/register HTTP/1.1" 400 53 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:38:32 +0000] "POST /service1/api/auth/register HTTP/1.1" 200 140 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:40:05 +0000] "POST /service1/api/auth/register HTTP/1.1" 500 110 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:41:15 +0000] "POST /service1/api/auth/register HTTP/1.1" 400 53 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:41:28 +0000] "POST /service1/api/auth/register HTTP/1.1" 400 53 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:42:46 +0000] "POST /service1/api/auth/register HTTP/1.1" 400 53 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:43:46 +0000] "POST /service1/api/auth/register HTTP/1.1" 400 53 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:45:14 +0000] "POST /service1/api/auth/register HTTP/1.1" 400 53 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:47:34 +0000] "POST /service1/api/auth/register HTTP/1.1" 201 152 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:11:47:50 +0000] "POST /service1/api/auth/login HTTP/1.1" 200 725 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:12:01:08 +0000] "POST /service1/api/auth/register HTTP/1.1" 500 110 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:12:01:13 +0000] "POST /service1/api/auth/register HTTP/1.1" 201 152 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:12:01:34 +0000] "POST /service1/api/auth/login HTTP/1.1" 200 477 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:12:05:03 +0000] "POST /service1/api/auth/register HTTP/1.1" 500 1397 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:12:05:07 +0000] "POST /service1/api/auth/register HTTP/1.1" 500 1397 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:12:05:13 +0000] "POST /service1/api/auth/register HTTP/1.1" 500 1397 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:12:10:21 +0000] "POST /service1/api/auth/register HTTP/1.1" 500 1397 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:12:12:13 +0000] "POST /service1/api/auth/register HTTP/1.1" 500 1397 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:12:12:37 +0000] "POST /service1/api/auth/register HTTP/1.1" 201 152 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:12:13:28 +0000] "POST /service1/api/auth/register HTTP/1.1" 201 152 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:12:21:03 +0000] "POST /service1/api/auth/login HTTP/1.1" 400 55 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:12:21:13 +0000] "POST /service1/api/auth/login HTTP/1.1" 200 725 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:12:21:37 +0000] "POST /service1/api/auth/register HTTP/1.1" 201 152 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:12:21:54 +0000] "POST /service1/api/auth/login HTTP/1.1" 200 477 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:12:22:48 +0000] "POST /service1/api/auth/forgotPassword HTTP/1.1" - - "-" "PostmanRuntime/7.42.0"
::1 - - [14/Oct/2024:12:23:16 +0000] "POST /service1/api/auth/forgotPassword HTTP/1.1" - - "-" "PostmanRuntime/7.42.0"
::1 - - [14/Oct/2024:12:24:32 +0000] "POST /service1/api/auth/forgotPassword HTTP/1.1" - - "-" "PostmanRuntime/7.42.0"
::1 - - [14/Oct/2024:12:25:02 +0000] "POST /service1/api/auth/forgotPassword HTTP/1.1" - - "-" "PostmanRuntime/7.42.0"
::1 - - [14/Oct/2024:12:25:57 +0000] "POST /service1/api/auth/forgotPassword HTTP/1.1" - - "-" "PostmanRuntime/7.42.0"
::1 - - [14/Oct/2024:12:26:19 +0000] "POST /service1/api/auth/forgotPassword HTTP/1.1" - - "-" "PostmanRuntime/7.42.0"
::1 - - [14/Oct/2024:12:28:16 +0000] "POST /service1/api/auth/forgotPassword HTTP/1.1" - - "-" "PostmanRuntime/7.42.0"
::1 - - [14/Oct/2024:12:28:31 +0000] "POST /service1/api/auth/forgotPassword HTTP/1.1" - - "-" "PostmanRuntime/7.42.0"
::1 - - [14/Oct/2024:12:29:10 +0000] "POST /service1/api/auth/forgotPassword HTTP/1.1" - - "-" "PostmanRuntime/7.42.0"
::1 - - [14/Oct/2024:12:30:16 +0000] "POST /service1/api/auth/forgotPassword HTTP/1.1" - - "-" "PostmanRuntime/7.42.0"
::1 - - [14/Oct/2024:12:31:03 +0000] "POST /service1/api/auth/forgotPassword HTTP/1.1" - - "-" "PostmanRuntime/7.42.0"
::1 - - [14/Oct/2024:12:33:23 +0000] "POST /api/auth/forgotPassword HTTP/1.1" 404 34 "-" "PostmanRuntime/7.42.0"
::1 - - [14/Oct/2024:12:33:35 +0000] "POST /service1/api/auth/forgotPassword HTTP/1.1" 200 60 "-" "PostmanRuntime/7.42.0"
::1 - - [14/Oct/2024:12:34:31 +0000] "POST /api/auth/forgotPassword HTTP/1.1" 404 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:12:34:56 +0000] "POST /service1/api/auth/forgotPassword HTTP/1.1" 200 60 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:12:35:07 +0000] "POST /service1/api/auth/login HTTP/1.1" 200 477 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [14/Oct/2024:15:59:12 +0000] "POST /service1/api/auth/register HTTP/1.1" 500 69 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
